user_id,user_name,user_location,user_tagline,friend_count,review_count,photo_count,five_start_count,four_start_count,three_start_count,two_start_count,one_start_count,useful_review_count,funny_review_count,cool_review_count,stats_dict,compliments_number,yelping_since,other_info_dict,elite_status_count,user_cities_dict,user_city_count
5JAlP1f8AZ2PrSqcKlFzYQ,Lyndsey W.,"Geneva, IL",,0,1,0,0,0,0,0,0,2,0,0,{},0,Aug-14,"{'Yelping Since': 'August 2014', 'Location': 'Geneva  IL'}",0,{'IL': 1},1
d9gDnePZiUiyI9yMTIAX3A,Jess A.,"Roselle, IL",,0,2,0,0,0,0,0,0,0,0,0,{'Bookmarks': '1'},0,Jun-16,"{'Yelping Since': 'June 2016', 'Location': 'Roselle  IL'}",0,{'IL': 2},1
7tn6JUFOTTmVYGz9AfVhnA,Chris N.,"Evanston, IL",,52,19,5,12,4,1,1,1,26,5,11,"{'Followers': '1', 'Firsts': '3', 'Bookmarks': '1', 'Tips': '5'}",6,Sep-11,"{'Yelping Since': 'September 2011', 'Location': 'Evanston  IL'}",0,{'IL': 19},1
qZ80ItRcXkzWFn9yW8-1og,Amanda M.,"Austin, TX",,11,34,10,11,12,2,4,5,107,23,21,"{'Review Updates': '1', 'Followers': '1', 'Firsts': '2', 'Bookmarks': '238', 'Tips': '1'}",5,Nov-07,"{'Yelping Since': 'November 2007', 'Location': 'Austin  TX'}",0,"{'NE': 1, 'NY': 1, 'GA': 2, 'IL': 15, 'TX': 10, 'CA': 1, 'UT': 1, 'MD': 2, 'St': 1}",9
Cp2f6BNyM-jcnzQCiPmBkA,Ashley S.,"Miami Beach, FL",,7,35,0,16,10,3,3,3,44,4,10,"{'Review Updates': '1', 'Firsts': '2'}",1,Apr-09,"{'Why You Should Read My Reviews': 'I like all kinds of cuisine. I like to think of myself as foodie with a budget.', 'Location': 'Miami Beach  FL', 'Yelping Since': 'April 2009', 'My Last Meal On Earth': ""a pizza from Spacca Napoli  mac   cheese from Cagneys  and my nonna's ANYTHING"", 'Most Recent Discovery': 'La Encantada', 'Find Me In': 'South Beach  Miami Beach  FL', 'Things I Love': 'real Italian food  eggplant  onions  black beans  filet mignon  chocolate  a good tailor  dachshunds  tator tots with ranch dressing', 'The Last Great Book I Read': 'The Help', 'My First Concert': 'Janet Jackson'}",0,"{'WI': 3, 'NC': 1, 'CA': 9, 'IL': 9, 'FL': 13}",5
wzlwfnW3NZk8XhBk9ZQKWA,J O.,"Saint Charles, IL",,0,6,0,4,1,1,0,0,1,0,0,{'Bookmarks': '6'},0,Jul-15,"{'Yelping Since': 'July 2015', 'Location': 'Saint Charles  IL'}",0,"{'WI': 1, 'IL': 5}",2
3lYZPdRFIwm5AaQzSZb-oQ,Jerry Jerbear H.,"Elburn, IL",â€œI calls it likes I sees itâ€ù,0,19,4,10,2,2,3,2,19,4,1,"{'Firsts': '1', 'Tips': '7'}",1,Apr-13,"{'My Hometown': 'Elgin  Il', 'Why You Should Read My Reviews': 'I calls it likes I sees it', 'Yelping Since': 'April 2013', 'Location': 'Elburn  IL', 'Most Recent Discovery': 'Nutrisystem', 'When Iâ€™m Not Yelping...': 'I do nothing', 'My Favorite Movie': 'Breakfast Club', 'My Second Favorite Website': 'facebook', 'My Last Meal On Earth': 'Pepperoni Pizza', 'Current Crush': 'Cheryl Stein Jensen', 'My First Concert': 'Motley Crue', 'Find Me In': 'My Jeep', 'Things I Love': 'Food   Beer', 'The Last Great Book I Read': ""Hell's Angel  The Life and Times of Sonny Barger and the Hell's Angels Motorcycl"", 'Donâ€™t Tell Anyone Else But...': 'Sushi is pretty good'}",0,"{'LA': 1, 'IL': 16, 'FL': 2}",3
RhiRf0tal99ahPiPEDrWSA,Aaron A.,"Bedford, TX",,0,3,0,0,0,0,0,0,2,0,0,{},0,Jul-14,"{'Yelping Since': 'July 2014', 'Location': 'Bedford  TX'}",0,"{'IL': 2, 'TX': 1}",2
uzIz_gTqs5Wwfe622ISUWg,Nora G.,"South Elgin, IL",,6,16,0,12,1,1,1,1,3,0,1,{},0,Oct-12,"{'Yelping Since': 'October 2012', 'Location': 'South Elgin  IL'}",0,"{'IL': 15, 'FL': 1}",2
T4VnCNNF8UsnI9i0ImhT9g,Jeff A.,"Elgin, IL",,0,9,4,3,2,0,1,3,21,7,2,"{'Review Updates': '1', 'Firsts': '1', 'Tips': '1'}",1,Mar-10,"{'Yelping Since': 'March 2010', 'Location': 'Elgin  IL'}",0,"{'Co': 1, 'IL': 7, 'FL': 1}",3
pUyhN_23nFMGLtNWRmdHoA,Amber V.,"Fall River, WI",,26,141,265,18,76,37,10,0,82,6,16,"{'Review Updates': '1', 'Followers': '3', 'Firsts': '16', 'Bookmarks': '42', 'Tips': '8'}",5,Nov-13,"{'Yelping Since': 'November 2013', 'Location': 'Fall River  WI'}",2,"{'E.': 1, 'IL': 5, 'IA': 1, 'TX': 5, 'WI': 125, 'MI': 2, 'PA': 2}",7
huCBzra7Wca7p7hLpg5IhQ,Andrew Andy D D.,"Round Lake, IL",,0,39,0,7,16,0,9,7,30,16,14,{'Review Updates': '2'},3,Feb-09,"{'Things I Love': 'all Asian foods', 'Yelping Since': 'February 2009', 'Location': 'Round Lake  IL'}",0,"{'US': 1, 'IL': 38}",2
UI9Xyt6C3qIj-5_GcilZ-A,Kenny C.,"Pingree Grove, IL",â€œWhat Had Happened..â€ù,0,15,2,6,7,0,0,2,3,2,1,{'Lists': '1'},0,Aug-07,"{'My Hometown': 'Chi Town', 'Current Crush': 'Ashley Graham  Beyonce  Salma Hayek  Constance Wu', 'Location': 'Pingree Grove  IL', 'Yelping Since': 'August 2007', 'My Last Meal On Earth': 'Pizza', 'Find Me In': 'Pingree Grove', 'My Favorite Movie': 'Pulp Fiction'}",0,"{'IL': 14, 'TX': 1}",2
iLHYIhiJW28Mlq2LGhWdtw,Dar W.,"Lake in the Hills, IL",,0,11,1,6,1,3,0,1,0,0,0,"{'Review Updates': '1', 'Firsts': '2'}",0,Jul-15,"{'Yelping Since': 'July 2015', 'Location': 'Lake in the Hills  IL'}",0,{'IL': 11},1
8rQ0xKkRMzTD0UvbLdQsNg,Mike K.,"Lake in the Hills, IL",,5,60,17,12,12,1,7,28,29,27,9,"{'Review Updates': '9', 'Followers': '1', 'Firsts': '5', 'Tips': '5'}",1,Dec-09,"{'Yelping Since': 'December 2009', 'Location': 'Lake in the Hills  IL'}",0,"{'US': 1, 'IN': 1, 'IL': 55, 'MA': 2, 'MO': 1}",5
Yt2tJ4pVldmb2hRgXAqcrA,David B.,"Huntley, IL",â€œYes  I am an actual health inspector.â€ù,2,38,2,11,18,6,3,0,20,5,4,"{'Review Updates': '1', 'Followers': '2', 'Firsts': '3', 'Tips': '10'}",0,May-11,"{'Why You Should Read My Reviews': 'I can tell you what the kitchen looks like and if the employees are good.', 'Things I Love': 'The fact that Yelp is starting to include health inspection reports on the website.', 'Yelping Since': 'May 2011', 'Location': 'Huntley  IL'}",0,"{'WI': 1, 'CO': 3, 'IL': 29, 'TX': 5}",4
NaaOnlSN6v2UW88QQzvubA,Rob LB L.,"Crystal Lake, IL",â€œLovin Life â€ù,133,170,218,61,59,23,18,9,254,61,112,"{'Review Updates': '6', 'Followers': '3', 'Firsts': '71', 'Tips': '234'}",63,Sep-11,"{'My Hometown': 'Alton  IL', 'Why You Should Read My Reviews': 'I am honest and have nothing to gain by being biased.', 'Yelping Since': 'September 2011', 'Location': 'Crystal Lake  IL', 'Most Recent Discovery': 'Archery', 'When Iâ€™m Not Yelping...': 'I am a personal trainer.', 'My Favorite Movie': 'Clue', 'My Last Meal On Earth': ""Nancy's Stuffed Crust Pizza"", 'Current Crush': 'My Wife', 'My First Concert': '311', 'Find Me In': 'A Cubbies jersey.', 'Things I Love': 'Food  skiing  friends  the Cubbies  and the Hawks.', 'The Last Great Book I Read': '1984', 'Donâ€™t Tell Anyone Else But...': 'I found out how many licks it takes to get to the center of a Tootsie Pop...'}",3,"{'WI': 13, 'GA': 2, 'IL': 85, 'RI': 3, 'NV': 1, 'MN': 2, 'CA': 37, 'UT': 1, 'KY': 2, 'US': 1, 'SD': 3}",11
BpR2VGE6EKbZu9Rus3ufxQ,Lisa P.,"Huntley, IL",,20,5,0,5,0,0,0,0,7,0,0,"{'Followers': '1', 'Tips': '1'}",2,Dec-14,"{'Yelping Since': 'December 2014', 'Location': 'Huntley  IL'}",0,{'IL': 5},1
C9_1fCNc6T1_oEtUH-oXEg,Jeffrey B.,"Sedona, AZ",,0,10,0,1,1,0,2,6,20,0,1,"{'Review Updates': '1', 'Firsts': '3', 'Bookmarks': '4', 'Tips': '3'}",0,Feb-13,"{'Yelping Since': 'February 2013', 'Location': 'Sedona  AZ'}",0,"{'AZ': 5, 'IL': 4, 'HI': 1}",3
n0ivEMpec6Ff0DkaGx4SQA,Linda S.,"Deer Park, IL",,0,4,0,1,1,0,0,2,2,0,0,{},0,Jul-14,"{'Yelping Since': 'July 2014', 'Location': 'Deer Park  IL'}",0,{'IL': 4},1
unbuFwU89y7-Ju9yk39GBw,John M.,"Cary, IL",,0,24,0,14,1,0,1,8,10,11,2,"{'Review Updates': '2', 'Tips': '1'}",1,Jan-15,"{'Yelping Since': 'January 2015', 'Location': 'Cary  IL'}",0,{'IL': 24},1
ue6befezIkiskEkTGqoMHQ,T King J.,"Skokie, IL",,3,42,141,40,2,0,0,0,23,4,7,"{'Review Updates': '6', 'Firsts': '3', 'Bookmarks': '348', 'Tips': '4'}",8,Apr-12,"{'My Hometown': 'Chicago', 'My Favorite Movie': 'Avator', 'Things I Love': 'Comfort food  Italian  Greek  Indian  Chinese.', 'Yelping Since': 'April 2012', 'Location': 'Skokie  IL'}",0,"{'MI': 1, 'NY': 1, 'TX': 1, 'IL': 30, 'ON': 9}",5
GHPFX0dCFXbEUz4WICEzWA,Tracy P.,"Crystal Lake, IL",,0,2,5,0,0,0,0,0,1,0,0,{'Review Updates': '1'},0,Jan-16,"{'Yelping Since': 'January 2016', 'Location': 'Crystal Lake  IL'}",0,{'IL': 2},1
8gt9-56bp4M8LpvBVzqAFg,Dennis H.,"Crystal Lake, IL",,169,18,9,16,2,0,0,0,27,1,15,"{'Review Updates': '2', 'Followers': '1', 'Firsts': '2', 'Bookmarks': '5', 'Tips': '5'}",0,May-09,"{'My Blog Or Website': 'hennessygroup.biz', 'Yelping Since': 'May 2009', 'Location': 'Crystal Lake  IL'}",0,"{'OK': 1, 'IL': 17}",2
ujEIrkJV4NAlIJOD-Kg0JA,Natalie M.,"Crystal Lake, IL",,18,6,0,5,0,0,0,1,1,1,0,{'Tips': '1'},0,Aug-15,"{'Yelping Since': 'August 2015', 'Location': 'Crystal Lake  IL'}",0,{'IL': 6},1
x9hbip_6S1_JohDmreUsJA,Donna H.,"Crystal Lake, IL",,0,8,0,5,2,0,1,0,4,0,0,{'Bookmarks': '3'},0,Sep-14,"{'Yelping Since': 'September 2014', 'Location': 'Crystal Lake  IL'}",0,"{'MO': 1, 'IL': 5, 'TX': 2}",3
gFGCrgjbwcozl2mfk2dn1Q,Dan P.,"Crystal Lake, IL",â€œWay to picky for a fat guy.â€ù,1,37,1,11,12,6,3,5,36,11,16,"{'Review Updates': '2', 'Firsts': '3', 'Bookmarks': '5', 'Tips': '5'}",3,Oct-12,"{'Things I Love': 'Good BBQ', 'Yelping Since': 'October 2012', 'Location': 'Crystal Lake  IL'}",0,"{'WI': 1, 'ND': 2, 'OK': 2, 'IL': 30, 'TX': 2}",5
JdhoopEUTV1PZC6RwU5Yiw,Joan D.,"Libertyville, IL",,0,21,0,14,0,3,2,2,10,3,0,{'Review Updates': '1'},0,Sep-11,"{'Yelping Since': 'September 2011', 'Location': 'Libertyville  IL'}",0,"{'IL': 17, 'FL': 4}",2
b_YNSW-VyuekGsrbodJfzQ,The Decide R.,"Woodstock, IL",,2,62,31,29,17,5,5,6,77,18,19,"{'Review Updates': '2', 'Firsts': '8', 'Tips': '33'}",4,Jan-12,"{'Yelping Since': 'January 2012', 'Location': 'Woodstock  IL'}",0,"{'OR': 1, 'MN': 2, 'GA': 1, 'IL': 35, 'NY': 1, 'WI': 3, 'FL': 2, 'IN': 2, 'SD': 1, 'ND': 1, 'NV': 1, 'MS': 1, 'NM': 1, 'TX': 3, 'OH': 1, 'MI': 1, 'OK': 1, 'MO': 4}",18
2B0O-fbyg6skQ4acx4br8w,Pattie W.,"Fox River Grove, IL",,11,1,0,0,0,0,0,0,0,0,0,{},0,Nov-15,"{'Yelping Since': 'November 2015', 'Location': 'Fox River Grove  IL'}",0,{'IL': 1},1
r10ib6GoGfv9ZAM8Q8Yj6g,Shari L.,"Crystal Lake, IL",,10,24,1,18,2,2,1,1,19,4,5,{'Firsts': '2'},0,Apr-13,"{'Yelping Since': 'April 2013', 'Location': 'Crystal Lake  IL'}",0,"{'OH': 1, 'US': 1, 'IL': 21, 'St': 1}",4
qY3vmbNKxE2Ik8uu5JUEJg,Megan B.,"Cary, IL",,74,11,1,7,0,1,0,3,17,1,1,{'Firsts': '2'},0,Jun-15,"{'Yelping Since': 'June 2015', 'Location': 'Cary  IL'}",0,"{'US': 1, 'IL': 10}",2
pFsGKJU_pDkl3eWb3nQNEg,Frank A.,"Mount Prospect, IL",,0,6,0,4,1,1,0,0,0,1,0,{},0,Jul-06,"{'Yelping Since': 'July 2006', 'Location': 'Mount Prospect  IL'}",0,{'IL': 6},1
zLpl6_1yDXEQYfWJHh0Vcw,Wall Eye D.,"Chicago, IL",,0,2,8,0,0,0,0,0,4,0,0,{'Bookmarks': '1'},1,Oct-13,"{'Yelping Since': 'October 2013', 'Location': 'Chicago  IL'}",0,{'IL': 2},1
812wZIOmO91oetdE0Qc0jQ,Leslie pretty woman S.,"Wilmette, IL",â€œI have good taste in everythingâ€ù,1,59,3,28,5,4,4,18,73,25,16,"{'Followers': '1', 'Firsts': '2', 'Bookmarks': '3', 'Tips': '1'}",6,May-11,"{'My Hometown': 'chicago  IL', 'Why You Should Read My Reviews': 'I am very smart', 'Current Crush': 'my husband', 'Location': 'Wilmette  IL', 'Yelping Since': 'May 2011', 'My Last Meal On Earth': 'bacon  eggs  english muffin', 'Find Me In': 'a messy house', 'My Favorite Movie': 'goodfellas', 'Things I Love': 'bacon  eggs  potato chips  shih tzus  a hot bath  my bed', 'The Last Great Book I Read': 'philomena', 'Donâ€™t Tell Anyone Else But...': 'I eat buggers'}",0,"{'NY': 2, 'IL': 47, 'FL': 2, 'WI': 2, 'IN': 1, 'NJ': 1, 'PA': 4}",7
PZkME-AdPG_K4SfYYXnLrA,Kevin C.,"Arlington Heights, IL",,0,8,0,7,0,0,1,0,5,1,2,"{'Bookmarks': '4', 'Tips': '1'}",0,Apr-14,"{'Yelping Since': 'April 2014', 'Location': 'Arlington Heights  IL'}",0,"{'AZ': 1, 'IL': 6, 'PA': 1}",3
AgU2-Nig_zvNBu4HpZHbRw,Emily W.,"Ypsilanti, MI",,0,10,0,6,2,1,0,1,9,2,1,{},0,Jul-14,"{'Yelping Since': 'July 2014', 'Location': 'Ypsilanti  MI'}",0,"{'MI': 8, 'IL': 2}",2
8M7xJRUqL3XbuUObMgbQUQ,T T SL S.,"Wilmette, IL",,1,27,15,9,9,5,2,2,43,9,9,"{'Review Updates': '2', 'Followers': '1', 'Firsts': '1', 'Bookmarks': '16', 'Tips': '1'}",2,Dec-11,"{'Yelping Since': 'December 2011', 'Location': 'Wilmette  IL'}",0,"{'UT': 1, 'IL': 25, 'QC': 1}",3
OqR2wVd9IVBM3neVn4P9Qw,Sean C.,"Lake in the Hills, IL",,1,4,0,1,1,0,0,2,9,0,0,{},0,Jun-14,"{'Yelping Since': 'June 2014', 'Location': 'Lake in the Hills  IL'}",0,{'IL': 4},1
izS4-7fwAWiqyBmhYXwkew,Laurie L.,"West Chicago, IL",,13,19,0,7,5,4,3,0,20,4,7,"{'Followers': '2', 'Bookmarks': '1'}",0,Nov-13,"{'Yelping Since': 'November 2013', 'Location': 'West Chicago  IL'}",0,{'IL': 19},1
IB6AQfx9DDJ55zKnUCE7KA,Michelle L.,"North Aurora, IL",,2,12,3,8,0,0,0,4,4,0,0,"{'Bookmarks': '1', 'Firsts': '1'}",0,Nov-07,"{'Yelping Since': 'November 2007', 'Location': 'North Aurora  IL'}",0,{'IL': 12},1
govHje_eTkz6lwM6v9vxXQ,Lalo B.,"Aurora, IL",,0,30,585,6,6,4,9,5,14,7,2,"{'Review Updates': '2', 'Firsts': '2', 'Bookmarks': '157', 'Tips': '9'}",3,Aug-13,"{'Yelping Since': 'August 2013', 'Location': 'Aurora  IL'}",0,"{'NV': 2, 'IL': 15, 'NY': 1, 'OH': 2, 'CA': 1, 'NE': 1, 'TN': 1, 'AZ': 3, 'MO': 4}",9
jI2PRzG8TqDzZMYmFW3lyQ,Kirill O.,"Skokie, IL",,0,41,0,19,12,3,3,4,35,28,9,"{'Review Updates': '2', 'Followers': '1', 'Bookmarks': '1', 'Firsts': '6'}",3,Jan-09,"{'Yelping Since': 'January 2009', 'Location': 'Skokie  IL'}",0,"{'NV': 2, 'IL': 38, 'PA': 1}",3
it8GoxhxYgGw0l3O-4ghqQ,Michael S.,"Romeoville, IL",â€œYelp  I need somebody.â€ù,1,10,1,7,3,0,0,0,2,1,1,"{'Firsts': '1', 'Tips': '3'}",0,Jul-12,"{'My Second Favorite Website': 'news.google.com', 'Location': 'Romeoville  IL', 'Yelping Since': 'July 2012', 'My Favorite Movie': 'Jaws', 'Things I Love': 'Family  friends  free time.', 'The Last Great Book I Read': 'The Time Machine'}",0,"{'TN': 1, 'IL': 9}",2
V9niZ2oLwQ7oTzb4OKWwMw,Shelby B.,"Midwest City, OK",,19,7,0,5,0,0,1,1,7,4,3,"{'Firsts': '1', 'Tips': '2'}",0,Dec-13,"{'Yelping Since': 'December 2013', 'Location': 'Midwest City  OK'}",0,"{'NY': 1, 'UT': 4, 'HI': 1, 'IL': 1}",4
8PyLe3Gjm0UH1gDLIc8qWA,Melanie T.,"St Charles, IL",â€œHomemaker   Hairdresserâ€ù,19,149,106,46,63,22,11,7,419,188,174,"{'Review Updates': '2', 'Followers': '7', 'Firsts': '14', 'Tips': '1'}",11,Mar-11,"{'My Hometown': 'Elgin  IL', 'My Blog Or Website': 'instagram.com xnifayang', 'Location': 'St Charles  IL', 'Yelping Since': 'March 2011', 'Most Recent Discovery': ""In N Out... and now I'm in love  I'll NEVER eat at McDonald's ever again"", 'My Last Meal On Earth': 'A bowl of pho  crab legs  papaya salad  steak tacos   chocolate ice cream', 'My Favorite Movie': 'Bad Boyz 2  Fight Club  Shawshank Redemption  The Twilight Saga   Step Brothers.', 'Things I Love': 'working out  hair  make up  fashion  diy projects  cooking  shopping and coupons.', 'The Last Great Book I Read': 'Act Like A Lady  Think Like A Man', 'Donâ€™t Tell Anyone Else But...': 'I like big butts and I cannot lie.'}",6,"{'IL': 112, 'FL': 3, 'WI': 1, 'CA': 3, 'TN': 28, 'ON': 2}",6
5Lwp4dv_yxLYoh9zihelWA,Robert Pedals G.,"Carol Stream, IL",â€œCook like theres no tomorrowâ€ù,150,480,160,204,188,55,24,9,868,285,420,"{'Review Updates': '10', 'Bookmarks': '41', 'Firsts': '31', 'Followers': '17', 'Lists': '1', 'Tips': '50'}",185,Jun-10,"{'My Hometown': 'Roselle  IL', 'My Blog Or Website': 'bucketsort.blogspot.com', 'Yelping Since': 'June 2010', 'Location': 'Carol Stream  IL', 'Most Recent Discovery': 'Chicago eateries  better food than the suburbs  lower Yelp ratings', 'When Iâ€™m Not Yelping...': ""I'm probably wasting time on the internet"", 'My Favorite Movie': 'Lilo   Stitch', 'My Second Favorite Website': 'crh.noaa.gov lot', 'Why You Should Read My Reviews': ""I like everything. So watch out if I  don't  like something."", 'Current Crush': 'My wife  of course', 'My First Concert': ""I honestly don't remember. Or don't want to. I had bad music tastes back then."", 'Find Me In': 'River North  probably on a Divvy.', 'Things I Love': 'Bicycling  Apple computers  dessert  watermelons  labrador retrievers  spring  summer  fall  winter', 'The Last Great Book I Read': 'Lord of the Rings', 'Donâ€™t Tell Anyone Else But...': ""McDonald's is actually pretty good nowadays""}",7,"{'IL': 135, 'OR': 2, 'MI': 2, 'IN': 3, 'St': 1, 'WA': 7}",6
_6EWnke-VWY3MdpYCnkL0Q,Russ C.,"Bloomingdale, IL",,11,2,0,0,0,0,0,0,1,1,1,{'Bookmarks': '77'},3,Feb-13,"{'Yelping Since': 'February 2013', 'Location': 'Bloomingdale  IL'}",0,{'IL': 2},1
FmdgHOUuL3hXuFnOUvJFLQ,H C.,"Bartlett, IL",,8,13,19,9,2,1,0,1,13,0,2,"{'Bookmarks': '25', 'Tips': '1'}",1,May-13,"{'Yelping Since': 'May 2013', 'Location': 'Bartlett  IL'}",0,"{'MD': 6, 'IL': 7}",2
u7h5abVUIolz6lczb52UIA,Debra F.,"Barrington, IL",,0,1,0,0,0,0,0,0,1,0,0,{},0,Oct-16,"{'Yelping Since': 'October 2016', 'Location': 'Barrington  IL'}",0,{'IL': 1},1
R_qIUhcTWGCIJGxIVXqbtA,Candy Food lovin taurus L.,"Rockford, IL",,2,9,8,8,1,0,0,0,1,0,1,{'Tips': '4'},0,Jun-11,"{'Yelping Since': 'June 2011', 'Location': 'Rockford  IL'}",0,"{'AZ': 3, 'IL': 4, 'QC': 2}",3
jV88BYWlUuLQFSKuvtH51Q,Clau C.,"Mount Prospect, IL",,0,3,1,0,0,0,0,0,4,0,0,{},0,Jul-14,"{'Yelping Since': 'July 2014', 'Location': 'Mount Prospect  IL'}",0,"{'IL': 2, 'IA': 1}",2
7NsZ30teoVWT4zfy5Vrn5w,Bob K.,"Fox River Grove, IL",,4,3,0,0,0,0,0,0,3,0,1,{},0,Jul-16,"{'Yelping Since': 'July 2016', 'Location': 'Fox River Grove  IL'}",0,{'IL': 3},1
fdq4C0MHhdkHIZbIl691zA,Becki J.,"Cary, IL",,1,9,0,9,0,0,0,0,6,7,6,"{'Firsts': '1', 'Tips': '3'}",2,Feb-13,"{'Yelping Since': 'February 2013', 'Location': 'Cary  IL'}",0,"{'WA': 1, 'IL': 8}",2
pN5IwYmx_tuGXAasiirX1g,Carrie C.,"Carol Stream, IL",,1,4,0,4,0,0,0,0,0,0,0,"{'Bookmarks': '5', 'Tips': '1'}",0,Sep-11,"{'Yelping Since': 'September 2011', 'Location': 'Carol Stream  IL'}",0,"{'CA': 3, 'IL': 1}",2
PJ-QIuK_kkpwZjLzj_tTXQ,Tom L.,"Geneva, IL",,2,7,0,7,0,0,0,0,5,2,0,{'Review Updates': '1'},0,May-09,"{'Yelping Since': 'May 2009', 'Location': 'Geneva  IL'}",0,"{'CA': 1, 'IL': 6}",2
Jn11zGMgzBMu6C4D1MURVA,Kathy L.,"Glen Ellyn, IL",,18,45,2,19,15,5,4,2,36,4,8,"{'Firsts': '4', 'Tips': '9'}",2,Feb-11,"{'Yelping Since': 'February 2011', 'Location': 'Glen Ellyn  IL'}",0,"{'WI': 1, 'IL': 29, 'MA': 5, 'OR': 3, 'OH': 2, 'MI': 2, 'CA': 2, 'ID': 1}",8
mefi5Vnf7WKwkcSnOf8Jug,Noah K.,"Fox River Grove, IL",,0,5,7,3,2,0,0,0,1,1,0,{},0,Oct-16,"{'Yelping Since': 'October 2016', 'Location': 'Fox River Grove  IL'}",0,{'IL': 5},1
BiIQ636f00KVw-W-JtuqGw,Robert C.,"Elgin, IL",,3,3,3,0,0,0,0,0,1,2,3,{},0,Oct-14,"{'Yelping Since': 'October 2014', 'Location': 'Elgin  IL'}",0,{'IL': 3},1
Nq9YTTHDc1HC653XmyldSg,Tiffany R.,"Elgin, IL",,0,6,0,2,1,0,1,2,2,0,0,{},0,Aug-11,"{'Yelping Since': 'August 2011', 'Location': 'Elgin  IL'}",0,{'IL': 6},1
bcjv8qZHa0fZyv3CEmyGYw,Gidget T.,"Carpentersville, IL",,163,27,8,6,11,5,4,1,35,10,5,"{'Followers': '2', 'Firsts': '3', 'Bookmarks': '2', 'Tips': '2'}",1,Nov-12,"{'Yelping Since': 'November 2012', 'Location': 'Carpentersville  IL'}",0,"{'CA': 3, 'IL': 24}",2
6CUlHRXWx7Gnq0LFLS8p4A,Laura C.,"Cumming, GA",â€œAppreciation for the finer things....â€ù,194,148,479,85,37,13,8,5,281,151,172,"{'Review Updates': '5', 'Followers': '6', 'Firsts': '46', 'Bookmarks': '2999', 'Tips': '217'}",213,Feb-11,"{'My Hometown': 'Brooklyn  NY', 'Yelping Since': 'February 2011', 'Location': 'Cumming  GA', 'Most Recent Discovery': ""Dell Rhea's Chicken Basket"", 'When Iâ€™m Not Yelping...': 'I am out at the dog park..', 'My Favorite Movie': 'The Quiet Man', 'My Second Favorite Website': 'Chewy.com', 'My Last Meal On Earth': 'Dim Sum in Chinatown  any Chinatown', 'Current Crush': 'Norman Reedus', 'My First Concert': 'KC and the Sunshine Band', 'Find Me In': 'Atlanta  Georgia', 'Things I Love': 'My family  our dog  our friends  great restaurants  great service  great deals  and great value..', 'The Last Great Book I Read': 'Something by Jennifer Weiner.. Trying to get the Descendants on audio tho..'}",2,"{'MN': 1, 'GA': 8, 'IL': 92, 'MA': 1, 'FL': 1, 'WI': 21, 'MI': 8, 'PA': 2, 'IN': 7, 'SD': 1, 'MO': 6}",11
cEdE90YmDES-E300SYWm1g,Ali F.,"Los Angeles, CA",,39,11,0,8,1,0,0,2,2,0,1,"{'Review Updates': '1', 'Followers': '1', 'Firsts': '1', 'Bookmarks': '144', 'Tips': '2'}",0,May-14,"{'Yelping Since': 'May 2014', 'Location': 'Los Angeles  CA'}",0,"{'CA': 8, 'IL': 2, 'TX': 1}",3
pA_4yo5LtIk2OA4jmCfRUQ,Peter N.,"Schaumburg, IL",,0,5,3,3,0,0,0,2,8,2,2,{},0,Mar-14,"{'Yelping Since': 'March 2014', 'Location': 'Schaumburg  IL'}",0,{'IL': 5},1
QplKUJzPBI_dJK99G9x4Sw,Vito R.,"Arlington Heights, IL",,1,6,0,2,1,1,1,1,1,3,1,{'Tips': '1'},0,May-16,"{'Yelping Since': 'May 2016', 'Location': 'Arlington Heights  IL'}",0,{'IL': 6},1
k7IN1F6S90Ru1J6oV0zibA,Maria T.,"Bartlett, IL",,25,2,0,0,0,0,0,0,0,0,0,{},0,May-16,"{'Yelping Since': 'May 2016', 'Location': 'Bartlett  IL'}",0,{'IL': 2},1
z-uBl6tx3jRLwaLjn_HE-w,Filo Phil M.,"Hanover Park, IL",,0,8,0,5,2,0,0,1,3,0,0,{},0,Feb-16,"{'My Hometown': 'Hanover Park  IL', 'Yelping Since': 'February 2016', 'Location': 'Hanover Park  IL'}",0,{'IL': 8},1
XbEpMWNxKz1XDaciCCbNhw,Ron G.,"Bensenville, IL",,0,9,0,4,3,2,0,0,4,1,0,"{'Firsts': '1', 'Bookmarks': '11', 'Tips': '2'}",0,Jan-12,"{'Yelping Since': 'January 2012', 'Location': 'Bensenville  IL'}",0,"{'WI': 1, 'AR': 1, 'IL': 5, 'TX': 2}",4
G6hl8ToKvjU3Zf6Zpsf9Og,Artemis L.,"Hanover Park, IL",,0,2,5,0,0,0,0,0,0,0,0,"{'Firsts': '1', 'Bookmarks': '57', 'Tips': '1'}",0,Jul-13,"{'Yelping Since': 'July 2013', 'Location': 'Hanover Park  IL'}",0,{'IL': 2},1
WI9WuNawInpBDOYbZ-UTaw,Jen F.,"Lake in the Hills, IL",,0,27,20,18,6,1,1,1,9,1,0,{'Tips': '1'},1,Feb-13,"{'Yelping Since': 'February 2013', 'Location': 'Lake in the Hills  IL'}",0,"{'GA': 1, 'IL': 18, 'OH': 1, 'LA': 1, 'OK': 2, 'SC': 4}",6
