the-bagelers-coffeehouse-chicago-3,The Bagelers Coffeehouse,https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2461 N Lincoln Ave'],Chicago,IL,60614,195,385,385
kramers-health-foods-chicago,Kramer's Health Foods,https://www.yelp.com/biz/kramers-health-foods-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['230 S Wabash Ave'],Chicago,IL,60604,194,385,385
pita-heaven-chicago,Pita Heaven,https://www.yelp.com/biz/pita-heaven-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1250 S Michigan Ave'],Chicago,IL,60605,252,385,385
cafe-central-chicago,Cafe Central,https://www.yelp.com/biz/cafe-central-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1437 W Chicago Ave'],Chicago,IL,60642,182,385,385
zizis-cafe-chicago,Zizi's Cafe,https://www.yelp.com/biz/zizis-cafe-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2825 N Sheffield Ave'],Chicago,IL,60657,433,385,385
union-sushi-barbeque-bar-chicago-2,Union Sushi + Barbeque Bar,https://www.yelp.com/biz/union-sushi-barbeque-bar-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['230 W Erie St'],Chicago,IL,60654,826,385,385
chick-fil-a-chicago,Chick-fil-A,https://www.yelp.com/biz/chick-fil-a-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['30 E Chicago Ave'],Chicago,IL,60611,337,385,385
lush-wine-and-spirits-chicago-5,Lush Wine and Spirits,https://www.yelp.com/biz/lush-wine-and-spirits-chicago-5?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1412 W Chicago Ave'],Chicago,IL,60642,108,385,385
the-marq-chicago-2,The Marq,https://www.yelp.com/biz/the-marq-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['60 W Adams St'],Chicago,IL,60603,196,386,386
mike-ditkas-chicago-2,Mike Ditka's,https://www.yelp.com/biz/mike-ditkas-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['100 E Chestnut St'],Chicago,IL,60611,692,386,386
flub-a-dub-chubs-chicago,Flub A Dub Chub's,https://www.yelp.com/biz/flub-a-dub-chubs-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['3021 N Broadway'],Chicago,IL,60657,556,386,386
the-chicago-diner-chicago-2,The Chicago Diner,https://www.yelp.com/biz/the-chicago-diner-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2333 N Milwaukee Ave'],Chicago,IL,60647,463,386,386
blaze-fast-fired-pizza-chicago-2,Blaze Fast-Fire'd Pizza,https://www.yelp.com/biz/blaze-fast-fired-pizza-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['227 E Ontario St'],Chicago,IL,60611,225,386,386
papas-cache-sabroso-chicago,Papa's Cache Sabroso,https://www.yelp.com/biz/papas-cache-sabroso-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['2517 W Division St'],Chicago,IL,60622,392,386,386
jubilee-juice-and-grill-chicago,Jubilee Juice & Grill,https://www.yelp.com/biz/jubilee-juice-and-grill-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['140 N Halsted St'],Chicago,IL,60661,287,386,386
bow-truss-coffee-roasters-river-north-chicago,Bow Truss Coffee Roasters River North,https://www.yelp.com/biz/bow-truss-coffee-roasters-river-north-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['406 N Wells St'],Chicago,IL,60654,169,386,386
the-tamale-lady-chicago,The Tamale Lady,https://www.yelp.com/biz/the-tamale-lady-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['Damen & 21st Pl'],Chicago,IL,60608,39,386,386
macello-chicago,Macello,https://www.yelp.com/biz/macello-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1235 W Lake St'],Chicago,IL,60607,234,386,386
lstc-refectory-chicago-2,LSTC Refectory,https://www.yelp.com/biz/lstc-refectory-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,5,['1100 E 55th St'],Chicago,IL,60615,21,386,386
the-bagelers-coffeehouse-chicago-3,The Bagelers Coffeehouse,https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2461 N Lincoln Ave'],Chicago,IL,60614,195,386,386
kramers-health-foods-chicago,Kramer's Health Foods,https://www.yelp.com/biz/kramers-health-foods-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['230 S Wabash Ave'],Chicago,IL,60604,194,386,386
pita-heaven-chicago,Pita Heaven,https://www.yelp.com/biz/pita-heaven-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1250 S Michigan Ave'],Chicago,IL,60605,252,386,386
cafe-central-chicago,Cafe Central,https://www.yelp.com/biz/cafe-central-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1437 W Chicago Ave'],Chicago,IL,60642,182,386,386
zizis-cafe-chicago,Zizi's Cafe,https://www.yelp.com/biz/zizis-cafe-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2825 N Sheffield Ave'],Chicago,IL,60657,433,386,386
union-sushi-barbeque-bar-chicago-2,Union Sushi + Barbeque Bar,https://www.yelp.com/biz/union-sushi-barbeque-bar-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['230 W Erie St'],Chicago,IL,60654,826,386,386
chick-fil-a-chicago,Chick-fil-A,https://www.yelp.com/biz/chick-fil-a-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['30 E Chicago Ave'],Chicago,IL,60611,337,386,386
lush-wine-and-spirits-chicago-5,Lush Wine and Spirits,https://www.yelp.com/biz/lush-wine-and-spirits-chicago-5?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1412 W Chicago Ave'],Chicago,IL,60642,108,386,386
trattoria-no-10-chicago,Trattoria No. 10,https://www.yelp.com/biz/trattoria-no-10-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['10 N Dearborn St'],Chicago,IL,60602,429,386,386
francos-ristorante-chicago,Franco's Ristorante,https://www.yelp.com/biz/francos-ristorante-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['300 W 31st St'],Chicago,IL,60616,68,387,387
river-roast-chicago-3,River Roast,https://www.yelp.com/biz/river-roast-chicago-3?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['315 N La Salle Dr'],Chicago,IL,60654,442,387,387
the-marq-chicago-2,The Marq,https://www.yelp.com/biz/the-marq-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['60 W Adams St'],Chicago,IL,60603,196,387,387
mike-ditkas-chicago-2,Mike Ditka's,https://www.yelp.com/biz/mike-ditkas-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['100 E Chestnut St'],Chicago,IL,60611,692,387,387
flub-a-dub-chubs-chicago,Flub A Dub Chub's,https://www.yelp.com/biz/flub-a-dub-chubs-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['3021 N Broadway'],Chicago,IL,60657,556,387,387
the-chicago-diner-chicago-2,The Chicago Diner,https://www.yelp.com/biz/the-chicago-diner-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2333 N Milwaukee Ave'],Chicago,IL,60647,463,387,387
blaze-fast-fired-pizza-chicago-2,Blaze Fast-Fire'd Pizza,https://www.yelp.com/biz/blaze-fast-fired-pizza-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['227 E Ontario St'],Chicago,IL,60611,225,387,387
papas-cache-sabroso-chicago,Papa's Cache Sabroso,https://www.yelp.com/biz/papas-cache-sabroso-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['2517 W Division St'],Chicago,IL,60622,392,387,387
jubilee-juice-and-grill-chicago,Jubilee Juice & Grill,https://www.yelp.com/biz/jubilee-juice-and-grill-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['140 N Halsted St'],Chicago,IL,60661,287,387,387
bow-truss-coffee-roasters-river-north-chicago,Bow Truss Coffee Roasters River North,https://www.yelp.com/biz/bow-truss-coffee-roasters-river-north-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['406 N Wells St'],Chicago,IL,60654,169,387,387
the-tamale-lady-chicago,The Tamale Lady,https://www.yelp.com/biz/the-tamale-lady-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['Damen & 21st Pl'],Chicago,IL,60608,39,387,387
macello-chicago,Macello,https://www.yelp.com/biz/macello-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1235 W Lake St'],Chicago,IL,60607,234,387,387
lstc-refectory-chicago-2,LSTC Refectory,https://www.yelp.com/biz/lstc-refectory-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,5,['1100 E 55th St'],Chicago,IL,60615,21,387,387
the-bagelers-coffeehouse-chicago-3,The Bagelers Coffeehouse,https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2461 N Lincoln Ave'],Chicago,IL,60614,195,387,387
kramers-health-foods-chicago,Kramer's Health Foods,https://www.yelp.com/biz/kramers-health-foods-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['230 S Wabash Ave'],Chicago,IL,60604,194,387,387
pita-heaven-chicago,Pita Heaven,https://www.yelp.com/biz/pita-heaven-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1250 S Michigan Ave'],Chicago,IL,60605,252,387,387
cafe-central-chicago,Cafe Central,https://www.yelp.com/biz/cafe-central-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1437 W Chicago Ave'],Chicago,IL,60642,182,387,387
zizis-cafe-chicago,Zizi's Cafe,https://www.yelp.com/biz/zizis-cafe-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2825 N Sheffield Ave'],Chicago,IL,60657,433,387,387
union-sushi-barbeque-bar-chicago-2,Union Sushi + Barbeque Bar,https://www.yelp.com/biz/union-sushi-barbeque-bar-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['230 W Erie St'],Chicago,IL,60654,826,387,387
chick-fil-a-chicago,Chick-fil-A,https://www.yelp.com/biz/chick-fil-a-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['30 E Chicago Ave'],Chicago,IL,60611,337,387,387
flub-a-dub-chubs-chicago,Flub A Dub Chub's,https://www.yelp.com/biz/flub-a-dub-chubs-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['3021 N Broadway'],Chicago,IL,60657,556,388,388
the-chicago-diner-chicago-2,The Chicago Diner,https://www.yelp.com/biz/the-chicago-diner-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2333 N Milwaukee Ave'],Chicago,IL,60647,463,388,388
blaze-fast-fired-pizza-chicago-2,Blaze Fast-Fire'd Pizza,https://www.yelp.com/biz/blaze-fast-fired-pizza-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['227 E Ontario St'],Chicago,IL,60611,225,388,388
papas-cache-sabroso-chicago,Papa's Cache Sabroso,https://www.yelp.com/biz/papas-cache-sabroso-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['2517 W Division St'],Chicago,IL,60622,392,388,388
jubilee-juice-and-grill-chicago,Jubilee Juice & Grill,https://www.yelp.com/biz/jubilee-juice-and-grill-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['140 N Halsted St'],Chicago,IL,60661,287,388,388
bow-truss-coffee-roasters-river-north-chicago,Bow Truss Coffee Roasters River North,https://www.yelp.com/biz/bow-truss-coffee-roasters-river-north-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['406 N Wells St'],Chicago,IL,60654,169,388,388
the-tamale-lady-chicago,The Tamale Lady,https://www.yelp.com/biz/the-tamale-lady-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['Damen & 21st Pl'],Chicago,IL,60608,39,388,388
macello-chicago,Macello,https://www.yelp.com/biz/macello-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1235 W Lake St'],Chicago,IL,60607,234,388,388
lstc-refectory-chicago-2,LSTC Refectory,https://www.yelp.com/biz/lstc-refectory-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,5,['1100 E 55th St'],Chicago,IL,60615,21,388,388
the-bagelers-coffeehouse-chicago-3,The Bagelers Coffeehouse,https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2461 N Lincoln Ave'],Chicago,IL,60614,195,388,388
kramers-health-foods-chicago,Kramer's Health Foods,https://www.yelp.com/biz/kramers-health-foods-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['230 S Wabash Ave'],Chicago,IL,60604,194,388,388
pita-heaven-chicago,Pita Heaven,https://www.yelp.com/biz/pita-heaven-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1250 S Michigan Ave'],Chicago,IL,60605,252,388,388
cafe-central-chicago,Cafe Central,https://www.yelp.com/biz/cafe-central-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1437 W Chicago Ave'],Chicago,IL,60642,182,388,388
zizis-cafe-chicago,Zizi's Cafe,https://www.yelp.com/biz/zizis-cafe-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2825 N Sheffield Ave'],Chicago,IL,60657,433,388,388
union-sushi-barbeque-bar-chicago-2,Union Sushi + Barbeque Bar,https://www.yelp.com/biz/union-sushi-barbeque-bar-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['230 W Erie St'],Chicago,IL,60654,826,388,388
chick-fil-a-chicago,Chick-fil-A,https://www.yelp.com/biz/chick-fil-a-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['30 E Chicago Ave'],Chicago,IL,60611,337,388,388
lush-wine-and-spirits-chicago-5,Lush Wine and Spirits,https://www.yelp.com/biz/lush-wine-and-spirits-chicago-5?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1412 W Chicago Ave'],Chicago,IL,60642,108,388,388
trattoria-no-10-chicago,Trattoria No. 10,https://www.yelp.com/biz/trattoria-no-10-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['10 N Dearborn St'],Chicago,IL,60602,429,388,388
serai-chicago,Serai,https://www.yelp.com/biz/serai-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2169 N Milwaukee Ave'],Chicago,IL,60647,169,388,388
azul-18-chicago,Azul 18,https://www.yelp.com/biz/azul-18-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1236 W 18th St'],Chicago,IL,60608,100,388,388
the-chicago-diner-chicago-2,The Chicago Diner,https://www.yelp.com/biz/the-chicago-diner-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2333 N Milwaukee Ave'],Chicago,IL,60647,463,389,389
blaze-fast-fired-pizza-chicago-2,Blaze Fast-Fire'd Pizza,https://www.yelp.com/biz/blaze-fast-fired-pizza-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['227 E Ontario St'],Chicago,IL,60611,225,389,389
papas-cache-sabroso-chicago,Papa's Cache Sabroso,https://www.yelp.com/biz/papas-cache-sabroso-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['2517 W Division St'],Chicago,IL,60622,392,389,389
jubilee-juice-and-grill-chicago,Jubilee Juice & Grill,https://www.yelp.com/biz/jubilee-juice-and-grill-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['140 N Halsted St'],Chicago,IL,60661,287,389,389
bow-truss-coffee-roasters-river-north-chicago,Bow Truss Coffee Roasters River North,https://www.yelp.com/biz/bow-truss-coffee-roasters-river-north-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['406 N Wells St'],Chicago,IL,60654,169,389,389
the-tamale-lady-chicago,The Tamale Lady,https://www.yelp.com/biz/the-tamale-lady-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['Damen & 21st Pl'],Chicago,IL,60608,39,389,389
macello-chicago,Macello,https://www.yelp.com/biz/macello-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1235 W Lake St'],Chicago,IL,60607,234,389,389
lstc-refectory-chicago-2,LSTC Refectory,https://www.yelp.com/biz/lstc-refectory-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,5,['1100 E 55th St'],Chicago,IL,60615,21,389,389
the-bagelers-coffeehouse-chicago-3,The Bagelers Coffeehouse,https://www.yelp.com/biz/the-bagelers-coffeehouse-chicago-3?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2461 N Lincoln Ave'],Chicago,IL,60614,195,389,389
kramers-health-foods-chicago,Kramer's Health Foods,https://www.yelp.com/biz/kramers-health-foods-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['230 S Wabash Ave'],Chicago,IL,60604,194,389,389
pita-heaven-chicago,Pita Heaven,https://www.yelp.com/biz/pita-heaven-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1250 S Michigan Ave'],Chicago,IL,60605,252,389,389
cafe-central-chicago,Cafe Central,https://www.yelp.com/biz/cafe-central-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['1437 W Chicago Ave'],Chicago,IL,60642,182,389,389
zizis-cafe-chicago,Zizi's Cafe,https://www.yelp.com/biz/zizis-cafe-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4.5,['2825 N Sheffield Ave'],Chicago,IL,60657,433,389,389
union-sushi-barbeque-bar-chicago-2,Union Sushi + Barbeque Bar,https://www.yelp.com/biz/union-sushi-barbeque-bar-chicago-2?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['230 W Erie St'],Chicago,IL,60654,826,389,389
chick-fil-a-chicago,Chick-fil-A,https://www.yelp.com/biz/chick-fil-a-chicago?adjust_creative=RvGtzG-WzFOhufGfqqb7lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=RvGtzG-WzFOhufGfqqb7lw,4,['30 E Chicago Ave'],Chicago,IL,60611,337,389,389
