business_id,business_name,business_url,business_rating,business_locationaddress,business_city,business_statecode,business_zipcode,business_reviewcount,offset
bite-café-chicago-2,Bite Café,https://www.yelp.com/biz/bite-caf%C3%A9-chicago-2,4.0,['1035 N Western Ave'],Chicago,IL,60622,759,583
raymonds-hamburgers-and-tacos-chicago,Raymond's Hamburgers and Tacos,https://www.yelp.com/biz/raymonds-hamburgers-and-tacos-chicago,4.0,['2406 S Blue Island Ave'],Chicago,IL,60608,75,583
kikis-bistro-chicago,Kiki's Bistro,https://www.yelp.com/biz/kikis-bistro-chicago,4.0,['900 N Franklin St'],Chicago,IL,60610,286,584
bin-36-chicago-3,BIN 36,https://www.yelp.com/biz/bin-36-chicago-3,4.0,['161 N Jefferson St'],Chicago,IL,60661,140,584
mortons-the-steakhouse-chicago-3,Morton's The Steakhouse,https://www.yelp.com/biz/mortons-the-steakhouse-chicago-3,4.0,['65 E Wacker Pl'],Chicago,IL,60601,289,584
chicago-raw-chicago-2,Chicago Raw,https://www.yelp.com/biz/chicago-raw-chicago-2,4.5,['51 W Huron St'],Chicago,IL,60654,95,584
cindys-chicago,Cindy's,https://www.yelp.com/biz/cindys-chicago,3.5,['12 S Michigan Ave'],Chicago,IL,60603,390,584
topo-gigio-ristorante-chicago,Topo Gigio Ristorante,https://www.yelp.com/biz/topo-gigio-ristorante-chicago,4.0,['1516 N Wells St'],Chicago,IL,60610,647,584
hannahs-bretzel-chicago,Hannah's Bretzel,https://www.yelp.com/biz/hannahs-bretzel-chicago,4.0,"['233 N Michigan Ave', 'Illinois Center, Concourse Level']",Chicago,IL,60601,208,584
original-pancake-house-chicago,Original Pancake House,https://www.yelp.com/biz/original-pancake-house-chicago,4.0,['22 E Bellevue Pl'],Chicago,IL,60611,424,584
pret-a-manger-chicago,Pret A Manger,https://www.yelp.com/biz/pret-a-manger-chicago,4.0,['211 W Adams St'],Chicago,IL,60606,165,584
de-pasada-chicago-2,De Pasada,https://www.yelp.com/biz/de-pasada-chicago-2,4.0,['1517 W Taylor St'],Chicago,IL,60607,183,584
lockdown-bar-and-grill-chicago,Lockdown Bar & Grill,https://www.yelp.com/biz/lockdown-bar-and-grill-chicago,4.0,['1024 N Western Ave'],Chicago,IL,60622,975,584
bite-café-chicago-2,Bite Café,https://www.yelp.com/biz/bite-caf%C3%A9-chicago-2,4.0,['1035 N Western Ave'],Chicago,IL,60622,759,584
raymonds-hamburgers-and-tacos-chicago,Raymond's Hamburgers and Tacos,https://www.yelp.com/biz/raymonds-hamburgers-and-tacos-chicago,4.0,['2406 S Blue Island Ave'],Chicago,IL,60608,75,584
india-house-restaurant-chicago-2,India House Restaurant,https://www.yelp.com/biz/india-house-restaurant-chicago-2,3.5,['59 W Grand Ave'],Chicago,IL,60654,1112,584
cafeteria-yesenia-chicago,Cafeteria Yesenia,https://www.yelp.com/biz/cafeteria-yesenia-chicago,4.5,['4244 S Ashland Ave'],Chicago,IL,60609,36,584
the-bongo-room-chicago,The Bongo Room,https://www.yelp.com/biz/the-bongo-room-chicago,4.0,['1470 N Milwaukee Ave'],Chicago,IL,60622,1332,584
enolo-wine-cafe-chicago,Enolo Wine Cafe,https://www.yelp.com/biz/enolo-wine-cafe-chicago,4.0,['450 N Clark St'],Chicago,IL,60654,164,584
joy-yee-noodle-chicago-2,Joy Yee Noodle,https://www.yelp.com/biz/joy-yee-noodle-chicago-2,3.5,['2139 S China Pl'],Chicago,IL,60616,1185,584
roti-modern-mediterranean-chicago,Roti Modern Mediterranean,https://www.yelp.com/biz/roti-modern-mediterranean-chicago,4.0,['10 S Riverside Plz'],Chicago,IL,60606,241,584
rite-liquors-chicago,Rite Liquors,https://www.yelp.com/biz/rite-liquors-chicago,4.5,['1649 W Division St'],Chicago,IL,60622,56,584
bin-36-chicago-3,BIN 36,https://www.yelp.com/biz/bin-36-chicago-3,4.0,['161 N Jefferson St'],Chicago,IL,60661,140,585
mortons-the-steakhouse-chicago-3,Morton's The Steakhouse,https://www.yelp.com/biz/mortons-the-steakhouse-chicago-3,4.0,['65 E Wacker Pl'],Chicago,IL,60601,289,585
chicago-raw-chicago-2,Chicago Raw,https://www.yelp.com/biz/chicago-raw-chicago-2,4.5,['51 W Huron St'],Chicago,IL,60654,95,585
cindys-chicago,Cindy's,https://www.yelp.com/biz/cindys-chicago,3.5,['12 S Michigan Ave'],Chicago,IL,60603,390,585
topo-gigio-ristorante-chicago,Topo Gigio Ristorante,https://www.yelp.com/biz/topo-gigio-ristorante-chicago,4.0,['1516 N Wells St'],Chicago,IL,60610,647,585
hannahs-bretzel-chicago,Hannah's Bretzel,https://www.yelp.com/biz/hannahs-bretzel-chicago,4.0,"['233 N Michigan Ave', 'Illinois Center, Concourse Level']",Chicago,IL,60601,208,585
original-pancake-house-chicago,Original Pancake House,https://www.yelp.com/biz/original-pancake-house-chicago,4.0,['22 E Bellevue Pl'],Chicago,IL,60611,424,585
pret-a-manger-chicago,Pret A Manger,https://www.yelp.com/biz/pret-a-manger-chicago,4.0,['211 W Adams St'],Chicago,IL,60606,165,585
de-pasada-chicago-2,De Pasada,https://www.yelp.com/biz/de-pasada-chicago-2,4.0,['1517 W Taylor St'],Chicago,IL,60607,183,585
lockdown-bar-and-grill-chicago,Lockdown Bar & Grill,https://www.yelp.com/biz/lockdown-bar-and-grill-chicago,4.0,['1024 N Western Ave'],Chicago,IL,60622,975,585
bite-café-chicago-2,Bite Café,https://www.yelp.com/biz/bite-caf%C3%A9-chicago-2,4.0,['1035 N Western Ave'],Chicago,IL,60622,759,585
raymonds-hamburgers-and-tacos-chicago,Raymond's Hamburgers and Tacos,https://www.yelp.com/biz/raymonds-hamburgers-and-tacos-chicago,4.0,['2406 S Blue Island Ave'],Chicago,IL,60608,75,585
india-house-restaurant-chicago-2,India House Restaurant,https://www.yelp.com/biz/india-house-restaurant-chicago-2,3.5,['59 W Grand Ave'],Chicago,IL,60654,1112,585
cafeteria-yesenia-chicago,Cafeteria Yesenia,https://www.yelp.com/biz/cafeteria-yesenia-chicago,4.5,['4244 S Ashland Ave'],Chicago,IL,60609,36,585
the-bongo-room-chicago,The Bongo Room,https://www.yelp.com/biz/the-bongo-room-chicago,4.0,['1470 N Milwaukee Ave'],Chicago,IL,60622,1332,585
enolo-wine-cafe-chicago,Enolo Wine Cafe,https://www.yelp.com/biz/enolo-wine-cafe-chicago,4.0,['450 N Clark St'],Chicago,IL,60654,164,585
joy-yee-noodle-chicago-2,Joy Yee Noodle,https://www.yelp.com/biz/joy-yee-noodle-chicago-2,3.5,['2139 S China Pl'],Chicago,IL,60616,1185,585
roti-modern-mediterranean-chicago,Roti Modern Mediterranean,https://www.yelp.com/biz/roti-modern-mediterranean-chicago,4.0,['10 S Riverside Plz'],Chicago,IL,60606,241,585
rite-liquors-chicago,Rite Liquors,https://www.yelp.com/biz/rite-liquors-chicago,4.5,['1649 W Division St'],Chicago,IL,60622,56,585
takito-kitchen-chicago,Takito Kitchen,https://www.yelp.com/biz/takito-kitchen-chicago,4.0,['2013 W Division St'],Chicago,IL,60622,356,585
mortons-the-steakhouse-chicago-3,Morton's The Steakhouse,https://www.yelp.com/biz/mortons-the-steakhouse-chicago-3,4.0,['65 E Wacker Pl'],Chicago,IL,60601,289,586
chicago-raw-chicago-2,Chicago Raw,https://www.yelp.com/biz/chicago-raw-chicago-2,4.5,['51 W Huron St'],Chicago,IL,60654,95,586
cindys-chicago,Cindy's,https://www.yelp.com/biz/cindys-chicago,3.5,['12 S Michigan Ave'],Chicago,IL,60603,390,586
topo-gigio-ristorante-chicago,Topo Gigio Ristorante,https://www.yelp.com/biz/topo-gigio-ristorante-chicago,4.0,['1516 N Wells St'],Chicago,IL,60610,647,586
hannahs-bretzel-chicago,Hannah's Bretzel,https://www.yelp.com/biz/hannahs-bretzel-chicago,4.0,"['233 N Michigan Ave', 'Illinois Center, Concourse Level']",Chicago,IL,60601,208,586
original-pancake-house-chicago,Original Pancake House,https://www.yelp.com/biz/original-pancake-house-chicago,4.0,['22 E Bellevue Pl'],Chicago,IL,60611,424,586
pret-a-manger-chicago,Pret A Manger,https://www.yelp.com/biz/pret-a-manger-chicago,4.0,['211 W Adams St'],Chicago,IL,60606,165,586
de-pasada-chicago-2,De Pasada,https://www.yelp.com/biz/de-pasada-chicago-2,4.0,['1517 W Taylor St'],Chicago,IL,60607,183,586
lockdown-bar-and-grill-chicago,Lockdown Bar & Grill,https://www.yelp.com/biz/lockdown-bar-and-grill-chicago,4.0,['1024 N Western Ave'],Chicago,IL,60622,975,586
bite-café-chicago-2,Bite Café,https://www.yelp.com/biz/bite-caf%C3%A9-chicago-2,4.0,['1035 N Western Ave'],Chicago,IL,60622,759,586
raymonds-hamburgers-and-tacos-chicago,Raymond's Hamburgers and Tacos,https://www.yelp.com/biz/raymonds-hamburgers-and-tacos-chicago,4.0,['2406 S Blue Island Ave'],Chicago,IL,60608,75,586
india-house-restaurant-chicago-2,India House Restaurant,https://www.yelp.com/biz/india-house-restaurant-chicago-2,3.5,['59 W Grand Ave'],Chicago,IL,60654,1112,586
cafeteria-yesenia-chicago,Cafeteria Yesenia,https://www.yelp.com/biz/cafeteria-yesenia-chicago,4.5,['4244 S Ashland Ave'],Chicago,IL,60609,36,586
the-bongo-room-chicago,The Bongo Room,https://www.yelp.com/biz/the-bongo-room-chicago,4.0,['1470 N Milwaukee Ave'],Chicago,IL,60622,1332,586
enolo-wine-cafe-chicago,Enolo Wine Cafe,https://www.yelp.com/biz/enolo-wine-cafe-chicago,4.0,['450 N Clark St'],Chicago,IL,60654,164,586
joy-yee-noodle-chicago-2,Joy Yee Noodle,https://www.yelp.com/biz/joy-yee-noodle-chicago-2,3.5,['2139 S China Pl'],Chicago,IL,60616,1185,586
roti-modern-mediterranean-chicago,Roti Modern Mediterranean,https://www.yelp.com/biz/roti-modern-mediterranean-chicago,4.0,['10 S Riverside Plz'],Chicago,IL,60606,241,586
rite-liquors-chicago,Rite Liquors,https://www.yelp.com/biz/rite-liquors-chicago,4.5,['1649 W Division St'],Chicago,IL,60622,56,586
takito-kitchen-chicago,Takito Kitchen,https://www.yelp.com/biz/takito-kitchen-chicago,4.0,['2013 W Division St'],Chicago,IL,60622,356,586
the-gallery-cabaret-chicago,The Gallery Cabaret,https://www.yelp.com/biz/the-gallery-cabaret-chicago,4.5,['2020 N Oakley Ave'],Chicago,IL,60647,141,586
chicago-raw-chicago-2,Chicago Raw,https://www.yelp.com/biz/chicago-raw-chicago-2,4.5,['51 W Huron St'],Chicago,IL,60654,95,587
cindys-chicago,Cindy's,https://www.yelp.com/biz/cindys-chicago,3.5,['12 S Michigan Ave'],Chicago,IL,60603,390,587
topo-gigio-ristorante-chicago,Topo Gigio Ristorante,https://www.yelp.com/biz/topo-gigio-ristorante-chicago,4.0,['1516 N Wells St'],Chicago,IL,60610,647,587
hannahs-bretzel-chicago,Hannah's Bretzel,https://www.yelp.com/biz/hannahs-bretzel-chicago,4.0,"['233 N Michigan Ave', 'Illinois Center, Concourse Level']",Chicago,IL,60601,208,587
original-pancake-house-chicago,Original Pancake House,https://www.yelp.com/biz/original-pancake-house-chicago,4.0,['22 E Bellevue Pl'],Chicago,IL,60611,424,587
pret-a-manger-chicago,Pret A Manger,https://www.yelp.com/biz/pret-a-manger-chicago,4.0,['211 W Adams St'],Chicago,IL,60606,165,587
de-pasada-chicago-2,De Pasada,https://www.yelp.com/biz/de-pasada-chicago-2,4.0,['1517 W Taylor St'],Chicago,IL,60607,183,587
lockdown-bar-and-grill-chicago,Lockdown Bar & Grill,https://www.yelp.com/biz/lockdown-bar-and-grill-chicago,4.0,['1024 N Western Ave'],Chicago,IL,60622,975,587
bite-café-chicago-2,Bite Café,https://www.yelp.com/biz/bite-caf%C3%A9-chicago-2,4.0,['1035 N Western Ave'],Chicago,IL,60622,759,587
raymonds-hamburgers-and-tacos-chicago,Raymond's Hamburgers and Tacos,https://www.yelp.com/biz/raymonds-hamburgers-and-tacos-chicago,4.0,['2406 S Blue Island Ave'],Chicago,IL,60608,75,587
india-house-restaurant-chicago-2,India House Restaurant,https://www.yelp.com/biz/india-house-restaurant-chicago-2,3.5,['59 W Grand Ave'],Chicago,IL,60654,1112,587
cafeteria-yesenia-chicago,Cafeteria Yesenia,https://www.yelp.com/biz/cafeteria-yesenia-chicago,4.5,['4244 S Ashland Ave'],Chicago,IL,60609,36,587
the-bongo-room-chicago,The Bongo Room,https://www.yelp.com/biz/the-bongo-room-chicago,4.0,['1470 N Milwaukee Ave'],Chicago,IL,60622,1332,587
enolo-wine-cafe-chicago,Enolo Wine Cafe,https://www.yelp.com/biz/enolo-wine-cafe-chicago,4.0,['450 N Clark St'],Chicago,IL,60654,164,587
joy-yee-noodle-chicago-2,Joy Yee Noodle,https://www.yelp.com/biz/joy-yee-noodle-chicago-2,3.5,['2139 S China Pl'],Chicago,IL,60616,1185,587
roti-modern-mediterranean-chicago,Roti Modern Mediterranean,https://www.yelp.com/biz/roti-modern-mediterranean-chicago,4.0,['10 S Riverside Plz'],Chicago,IL,60606,241,587
rite-liquors-chicago,Rite Liquors,https://www.yelp.com/biz/rite-liquors-chicago,4.5,['1649 W Division St'],Chicago,IL,60622,56,587
takito-kitchen-chicago,Takito Kitchen,https://www.yelp.com/biz/takito-kitchen-chicago,4.0,['2013 W Division St'],Chicago,IL,60622,356,587
the-gallery-cabaret-chicago,The Gallery Cabaret,https://www.yelp.com/biz/the-gallery-cabaret-chicago,4.5,['2020 N Oakley Ave'],Chicago,IL,60647,141,587
haywood-tavern-chicago,Haywood Tavern,https://www.yelp.com/biz/haywood-tavern-chicago,4.5,['2759 W Augusta Blvd'],Chicago,IL,60622,74,587
cindys-chicago,Cindy's,https://www.yelp.com/biz/cindys-chicago,3.5,['12 S Michigan Ave'],Chicago,IL,60603,390,588
topo-gigio-ristorante-chicago,Topo Gigio Ristorante,https://www.yelp.com/biz/topo-gigio-ristorante-chicago,4.0,['1516 N Wells St'],Chicago,IL,60610,647,588
hannahs-bretzel-chicago,Hannah's Bretzel,https://www.yelp.com/biz/hannahs-bretzel-chicago,4.0,"['233 N Michigan Ave', 'Illinois Center, Concourse Level']",Chicago,IL,60601,208,588
original-pancake-house-chicago,Original Pancake House,https://www.yelp.com/biz/original-pancake-house-chicago,4.0,['22 E Bellevue Pl'],Chicago,IL,60611,424,588
pret-a-manger-chicago,Pret A Manger,https://www.yelp.com/biz/pret-a-manger-chicago,4.0,['211 W Adams St'],Chicago,IL,60606,165,588
de-pasada-chicago-2,De Pasada,https://www.yelp.com/biz/de-pasada-chicago-2,4.0,['1517 W Taylor St'],Chicago,IL,60607,183,588
lockdown-bar-and-grill-chicago,Lockdown Bar & Grill,https://www.yelp.com/biz/lockdown-bar-and-grill-chicago,4.0,['1024 N Western Ave'],Chicago,IL,60622,975,588
bite-café-chicago-2,Bite Café,https://www.yelp.com/biz/bite-caf%C3%A9-chicago-2,4.0,['1035 N Western Ave'],Chicago,IL,60622,759,588
raymonds-hamburgers-and-tacos-chicago,Raymond's Hamburgers and Tacos,https://www.yelp.com/biz/raymonds-hamburgers-and-tacos-chicago,4.0,['2406 S Blue Island Ave'],Chicago,IL,60608,75,588
india-house-restaurant-chicago-2,India House Restaurant,https://www.yelp.com/biz/india-house-restaurant-chicago-2,3.5,['59 W Grand Ave'],Chicago,IL,60654,1112,588
cafeteria-yesenia-chicago,Cafeteria Yesenia,https://www.yelp.com/biz/cafeteria-yesenia-chicago,4.5,['4244 S Ashland Ave'],Chicago,IL,60609,36,588
the-bongo-room-chicago,The Bongo Room,https://www.yelp.com/biz/the-bongo-room-chicago,4.0,['1470 N Milwaukee Ave'],Chicago,IL,60622,1332,588
enolo-wine-cafe-chicago,Enolo Wine Cafe,https://www.yelp.com/biz/enolo-wine-cafe-chicago,4.0,['450 N Clark St'],Chicago,IL,60654,164,588
joy-yee-noodle-chicago-2,Joy Yee Noodle,https://www.yelp.com/biz/joy-yee-noodle-chicago-2,3.5,['2139 S China Pl'],Chicago,IL,60616,1185,588
roti-modern-mediterranean-chicago,Roti Modern Mediterranean,https://www.yelp.com/biz/roti-modern-mediterranean-chicago,4.0,['10 S Riverside Plz'],Chicago,IL,60606,241,588
rite-liquors-chicago,Rite Liquors,https://www.yelp.com/biz/rite-liquors-chicago,4.5,['1649 W Division St'],Chicago,IL,60622,56,588
takito-kitchen-chicago,Takito Kitchen,https://www.yelp.com/biz/takito-kitchen-chicago,4.0,['2013 W Division St'],Chicago,IL,60622,356,588
the-gallery-cabaret-chicago,The Gallery Cabaret,https://www.yelp.com/biz/the-gallery-cabaret-chicago,4.5,['2020 N Oakley Ave'],Chicago,IL,60647,141,588
haywood-tavern-chicago,Haywood Tavern,https://www.yelp.com/biz/haywood-tavern-chicago,4.5,['2759 W Augusta Blvd'],Chicago,IL,60622,74,588
the-roost-carolina-kitchen-chicago-2,The Roost Carolina Kitchen,https://www.yelp.com/biz/the-roost-carolina-kitchen-chicago-2,4.0,['455 N Milwaukee Ave'],Chicago,IL,60654,111,588
topo-gigio-ristorante-chicago,Topo Gigio Ristorante,https://www.yelp.com/biz/topo-gigio-ristorante-chicago,4.0,['1516 N Wells St'],Chicago,IL,60610,647,589
hannahs-bretzel-chicago,Hannah's Bretzel,https://www.yelp.com/biz/hannahs-bretzel-chicago,4.0,"['233 N Michigan Ave', 'Illinois Center, Concourse Level']",Chicago,IL,60601,208,589
original-pancake-house-chicago,Original Pancake House,https://www.yelp.com/biz/original-pancake-house-chicago,4.0,['22 E Bellevue Pl'],Chicago,IL,60611,424,589
pret-a-manger-chicago,Pret A Manger,https://www.yelp.com/biz/pret-a-manger-chicago,4.0,['211 W Adams St'],Chicago,IL,60606,165,589
de-pasada-chicago-2,De Pasada,https://www.yelp.com/biz/de-pasada-chicago-2,4.0,['1517 W Taylor St'],Chicago,IL,60607,183,589
lockdown-bar-and-grill-chicago,Lockdown Bar & Grill,https://www.yelp.com/biz/lockdown-bar-and-grill-chicago,4.0,['1024 N Western Ave'],Chicago,IL,60622,975,589
bite-café-chicago-2,Bite Café,https://www.yelp.com/biz/bite-caf%C3%A9-chicago-2,4.0,['1035 N Western Ave'],Chicago,IL,60622,759,589
raymonds-hamburgers-and-tacos-chicago,Raymond's Hamburgers and Tacos,https://www.yelp.com/biz/raymonds-hamburgers-and-tacos-chicago,4.0,['2406 S Blue Island Ave'],Chicago,IL,60608,75,589
india-house-restaurant-chicago-2,India House Restaurant,https://www.yelp.com/biz/india-house-restaurant-chicago-2,3.5,['59 W Grand Ave'],Chicago,IL,60654,1112,589
cafeteria-yesenia-chicago,Cafeteria Yesenia,https://www.yelp.com/biz/cafeteria-yesenia-chicago,4.5,['4244 S Ashland Ave'],Chicago,IL,60609,36,589
the-bongo-room-chicago,The Bongo Room,https://www.yelp.com/biz/the-bongo-room-chicago,4.0,['1470 N Milwaukee Ave'],Chicago,IL,60622,1332,589
enolo-wine-cafe-chicago,Enolo Wine Cafe,https://www.yelp.com/biz/enolo-wine-cafe-chicago,4.0,['450 N Clark St'],Chicago,IL,60654,164,589
joy-yee-noodle-chicago-2,Joy Yee Noodle,https://www.yelp.com/biz/joy-yee-noodle-chicago-2,3.5,['2139 S China Pl'],Chicago,IL,60616,1185,589
roti-modern-mediterranean-chicago,Roti Modern Mediterranean,https://www.yelp.com/biz/roti-modern-mediterranean-chicago,4.0,['10 S Riverside Plz'],Chicago,IL,60606,241,589
rite-liquors-chicago,Rite Liquors,https://www.yelp.com/biz/rite-liquors-chicago,4.5,['1649 W Division St'],Chicago,IL,60622,56,589
takito-kitchen-chicago,Takito Kitchen,https://www.yelp.com/biz/takito-kitchen-chicago,4.0,['2013 W Division St'],Chicago,IL,60622,356,589
the-gallery-cabaret-chicago,The Gallery Cabaret,https://www.yelp.com/biz/the-gallery-cabaret-chicago,4.5,['2020 N Oakley Ave'],Chicago,IL,60647,141,589
haywood-tavern-chicago,Haywood Tavern,https://www.yelp.com/biz/haywood-tavern-chicago,4.5,['2759 W Augusta Blvd'],Chicago,IL,60622,74,589
